timestamp,AccelerationPeakX,AccelerationRmsX,SpeedPeakX,SpeedRmsX
2023-02-13 13:00:11,46.99113912158664,1.069344044902311,28.556585730199,9.19804867025232
2023-02-13 13:05:12,43.79551275625397,1.095360131053993,30.3752286536037,9.492565742868464
