timestamp,SpeedPeakX
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:54:19,14.75951272482052
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 15:59:19,16.92456382411183
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:04:19,14.93902789289132
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:09:19,16.48524252412608
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:14:20,15.23038942544372
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:19:19,17.18261687821359
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:24:19,15.87096405838383
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:29:19,16.89370965459966
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:34:19,17.71029329998419
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:39:19,16.31309028287069
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:44:19,15.19497725361725
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:49:19,16.87898380096885
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:54:19,14.8243766039086
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 16:59:19,15.46284754347289
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:04:20,15.60169130627764
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:09:19,15.60765177084249
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:14:20,14.67676745203789
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:19:19,14.7977298211481
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:24:19,14.06424206410884
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:29:19,15.11714059871156
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:34:19,14.51338059984846
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:39:20,15.46425000572344
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:44:20,14.9516500531463
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:49:20,15.19743156255572
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:54:20,14.13576763888705
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 17:59:20,15.39342566207051
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:04:19,16.14514542836696
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:09:20,16.82253469538409
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:14:20,15.86079620706732
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:19:20,17.81933473996469
2023-02-06 18:24:20,17.40946514724055
2023-02-06 18:24:20,17.40946514724055
2023-02-06 18:24:20,17.40946514724055
2023-02-06 18:24:20,17.40946514724055
2023-02-06 18:24:20,17.40946514724055
