timestamp,SpeedRmsX
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:54:19,3.756495138106402
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 15:59:19,3.8581736512715
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:04:19,3.835734255262651
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:09:19,3.928296763799153
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:14:20,4.086073766986374
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:19:19,4.046804823970888
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:24:19,4.009639574331231
2023-02-06 16:29:19,4.020859272335656
2023-02-06 16:29:19,4.020859272335656
2023-02-06 16:29:19,4.020859272335656
