timestamp,SpeedPeakX
2023-02-02 03:24:33,2.129999876022339
2023-02-02 06:34:36,2.75
2023-02-05 11:05:36,2.339999914169312
2023-02-05 17:35:41,2.589999914169312
2023-02-11 11:27:29,2.669999837875366
2023-02-11 11:27:29,2.669999837875366
2023-02-22 05:30:53,2.700000047683716
