timestamp,SpeedPeakY
2023-01-30 10:33:43,2.789999961853027
2023-02-02 20:44:47,1.939999938011169
2023-02-03 12:45:00,1.879999995231628
2023-02-09 04:36:46,2.659999847412109
2023-02-16 15:29:07,2.740000009536743
