timestamp,AccelerationPeakX
2023-02-24 10:16:35,250.0
2023-02-24 10:31:35,43.62999725341797
2023-02-24 15:51:39,34.88000106811523
2023-02-24 17:06:41,33.36000061035156
2023-02-24 17:11:40,33.97999954223633
2023-02-24 17:21:41,35.02000045776367
2023-02-24 18:31:41,35.29000091552734
2023-02-24 18:46:41,35.14999771118164
2023-02-24 20:01:42,33.52999877929688
2023-02-24 20:41:43,34.13000106811523
2023-02-24 21:31:44,33.54999923706055
2023-02-25 00:16:46,33.93000030517578
2023-02-25 00:31:46,34.38999938964844
2023-02-25 01:06:47,34.65999984741211
2023-02-25 01:36:47,35.04999923706055
2023-02-25 02:01:47,34.02000045776367
2023-02-25 02:16:47,36.43999862670898
2023-02-25 02:21:47,37.11000061035156
2023-02-25 03:06:48,33.38000106811523
2023-02-25 03:31:49,33.71999740600586
2023-02-25 04:26:49,34.84999847412109
2023-02-25 07:56:52,34.59999847412109
2023-02-25 08:21:52,33.95999908447266
2023-02-25 08:46:52,34.11999893188477
2023-02-25 09:36:53,33.84999847412109
2023-02-25 11:06:54,34.36000061035156
2023-02-25 12:41:55,33.36000061035156
2023-02-25 12:46:56,34.05999755859375
2023-02-25 13:46:56,34.86999893188477
2023-02-25 13:56:56,34.36000061035156
2023-02-25 14:16:57,33.90999984741211
2023-02-25 19:57:01,35.32999801635742
2023-02-26 00:17:05,34.23999786376953
2023-02-26 02:32:06,33.47999954223633
2023-02-26 11:02:13,33.38999938964844
2023-02-26 14:47:16,34.70000076293945
2023-02-26 15:17:17,33.75
2023-02-26 22:57:23,34.63999938964844
