timestamp,SpeedRmsY
2023-02-20 11:20:19,1.52810001373291
2023-02-20 11:30:19,1.639999985694885
2023-02-20 11:30:20,1.709999918937683
2023-02-21 06:40:34,1.532899975776672
2023-02-24 15:21:39,1.533299922943115
2023-02-25 13:46:56,1.617799997329712
2023-02-25 13:56:56,1.567799925804138
2023-02-25 14:01:56,1.528699994087219
