timestamp,AccelerationPeakX,AccelerationRmsX,SpeedPeakX,SpeedRmsX
2023-02-05 03:29:07,36.79738245140424,1.493378614485348,20.58884706924437,6.0726615448948
2023-01-31 16:48:33,36.53698898259136,1.02641158103288,31.84010047430638,7.966686814266723
