timestamp,AccelerationPeakX
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:54:19,21.79109220098998
2023-02-06 15:59:19,26.27707316563724
2023-02-06 15:59:19,26.27707316563724
2023-02-06 15:59:19,26.27707316563724
2023-02-06 15:59:19,26.27707316563724
2023-02-06 15:59:19,26.27707316563724
2023-02-06 15:59:19,26.27707316563724
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:04:19,23.89065411955283
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:09:19,24.23607744535585
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:14:20,23.15949784434411
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:19:19,24.02721553137022
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:24:19,24.42696193718072
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:29:19,26.99427181494476
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:34:19,26.95329222529882
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:39:19,28.01920820012204
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:44:19,24.94171918041716
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:49:19,25.3961794797604
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:54:19,21.65168343348874
2023-02-06 16:59:19,22.74071323680435
2023-02-06 16:59:19,22.74071323680435
2023-02-06 16:59:19,22.74071323680435
2023-02-06 16:59:19,22.74071323680435
2023-02-06 16:59:19,22.74071323680435
2023-02-06 16:59:19,22.74071323680435
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:04:20,23.23012343140421
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:09:19,22.39958885977891
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:14:20,24.32211225141087
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:19:19,20.27127423185958
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:24:19,22.32974489976928
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:29:19,21.60785648815896
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:34:19,26.59904767992624
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:39:20,22.03775136591607
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:44:20,20.56187200312266
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:49:20,22.17978416708673
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:54:20,20.95972017181061
2023-02-06 17:59:20,23.61753129591805
2023-02-06 17:59:20,23.61753129591805
2023-02-06 17:59:20,23.61753129591805
2023-02-06 17:59:20,23.61753129591805
2023-02-06 17:59:20,23.61753129591805
2023-02-06 17:59:20,23.61753129591805
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:04:19,22.01876899469043
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:09:20,25.10943401324604
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:14:20,22.98580914762951
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:19:20,22.28580629343228
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:24:20,23.50413954309666
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:29:20,25.46094286394199
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:34:20,1.901084478247716
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:39:20,1.829063128597499
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:44:20,1.906946681126223
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:49:20,1.644822466701594
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:54:20,1.651577957637777
2023-02-06 18:59:20,2.013582943011428
2023-02-06 18:59:20,2.013582943011428
2023-02-06 18:59:20,2.013582943011428
2023-02-06 18:59:20,2.013582943011428
2023-02-06 18:59:20,2.013582943011428
2023-02-06 18:59:20,2.013582943011428
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:04:21,1.824317535791089
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:09:20,1.774293404561171
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:14:20,2.318529153700954
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:19:21,1.885172784720343
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:24:21,1.600939690868206
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:29:21,2.200056825051526
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:34:21,1.856140922845837
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:39:21,1.653643686271155
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:44:21,1.983155318546801
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:49:21,1.822865942697364
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:54:21,1.699648021241527
2023-02-06 19:59:21,1.954346778686714
2023-02-06 19:59:21,1.954346778686714
2023-02-06 19:59:21,1.954346778686714
2023-02-06 19:59:21,1.954346778686714
2023-02-06 19:59:21,1.954346778686714
2023-02-06 19:59:21,1.954346778686714
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:04:21,2.217699264190649
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:09:21,1.768766184704294
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:14:20,1.960264812068825
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:19:20,1.482579023225988
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:24:21,1.617744672453256
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:29:20,1.601721317918673
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:34:20,2.169685031090504
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:39:20,1.816780417804439
2023-02-06 20:44:20,1.790205098088544
