1675012415787,15.0625
1675013015957,14.9375
1675013016291,14.9375
1675013315988,14.8125
1675013616098,14.75
1675013916127,14.625
1675014216182,14.625
1675014516253,14.625
1675014816323,14.6875
1675015116391,14.75
1675015416466,14.8125
1675015716520,14.9375
1675016016592,14.9375
1675016316717,14.9375
1675016616992,15.0
1675017216875,14.9375
1675017217206,14.9375
1675017517229,14.875
1675017817022,14.75
1675018117045,14.75
1675018417134,14.75
1675018720349,14.8125
1675019017244,14.9375
1675019317300,15.0625
1675019617358,15.0
1675020217557,15.0
1675020218422,14.9375
1675020517551,15.0
1675020817617,15.0
1675021117750,15.0
1675021417782,14.875
1675021717807,14.9375
1675022017871,14.6875
1675022317974,14.6875
1675022617988,14.625
1675022918088,14.6875
1675023218150,14.5
1675023518163,14.4375
1675023818232,14.5625
1675024418379,14.6875
1675024418839,14.6875
1675024718522,14.6875
1675025018524,14.75
1675025318547,14.75
1675025618607,14.875
1675025918702,14.9375
1675026218730,14.8125
1675026518837,14.625
1675026818861,14.3125
1675027419020,14.125
1675027419350,14.25
1675027719104,14.0
1675028019137,13.875
1675028319227,14.0
1675028619274,13.9375
1675028919336,13.9375
1675029219449,14.0
1675029519562,14.125
1675029821245,14.0625
1675030119646,14.1875
1675030419715,14.1875
1675030719744,14.1875
1675031019799,14.3125
1675031619965,14.125
1675031620299,14.1875
1675031919999,14.25
1675032220073,14.3125
1675032520148,14.25
1675032820292,14.1875
1675033120274,14.0
1675033420340,13.9375
1675033720407,13.8125
1675034020539,13.875
1675034620678,13.875
1675034621040,13.8125
1675034920664,13.75
1675035220732,13.6875
1675035520801,13.75
1675035820874,13.8125
1675036120986,13.75
1675036420996,13.625
1675036721064,13.625
1675037021138,13.75
1675037321192,14.125
1675037621260,14.0625
1675037921335,14.0625
1675038221484,14.0625
1675038821580,13.0625
1675038821917,13.6875
1675039121931,12.875
1675039421651,12.625
1675039721718,12.5
1675040021871,13.0625
1675040321854,13.6875
1675040621974,13.9375
1675040921996,14.25
1675041222050,14.5625
1675041822226,15.125
1675041822540,14.875
1675042122286,15.3125
1675042422302,15.5625
1675042722372,15.5625
1675043022440,15.625
1675043322511,15.625
1675043622667,15.625
1675043922679,15.5625
1675044222713,15.625
1675044522814,15.875
1675044822917,15.9375
1675045122906,16.0
1675045423077,16.0625
1675046023145,16.5
1675046023464,16.25
1675046323528,16.75
1675046623234,17.0625
1675046923343,17.1875
1675047223443,17.5
1675047523427,17.6875
1675047823594,17.8125
1675048123596,18.0
1675048423622,18.25
1675049023810,18.6875
1675049024142,18.5
1675049323816,18.9375
1675049623875,19.1875
1675049923945,19.375
1675050224011,19.5625
1675050524206,19.6875
1675050824139,19.875
1675051124300,20.0
1675051424435,20.125
1675051724734,20.5
1675052024394,20.5
1675052324824,20.5625
1675052624525,20.25
1675053224687,20.4375
1675053225061,20.3125
1675053524719,20.5
1675053824776,20.6875
1675054124851,20.9375
1675054424908,21.1875
1675054725010,21.1875
1675055025043,21.25
1675055325100,21.3125
1675055625167,21.25
1675056225326,21.3125
1675056225658,21.3125
1675056525407,21.3125
1675056825416,21.3125
1675057125486,21.0
1675057425539,20.6875
1675057725608,20.5
1675058025661,20.3125
1675058325728,20.1875
1675058625805,20.375
1675058925865,20.5625
1675059225961,20.5625
1675059525980,20.625
1675059826045,20.6875
1675060426182,20.75
1675060426520,20.75
1675060726391,20.5625
1675061026335,20.4375
1675061326353,20.3125
1675061626414,20.25
1675061926513,20.375
1675062226536,20.3125
1675062526603,20.3125
1675062826713,20.1875
1675063426830,20.1875
1675063427166,20.25
1675063726862,20.3125
1675064026920,20.625
1675064327021,20.5
1675064627087,20.375
1675064927117,20.5
1675065227362,20.375
1675065527283,20.4375
1675065827324,20.3125
1675066127388,20.4375
1675066427438,20.1875
1675066727513,20.4375
1675067027569,20.5
1675067627745,20.3125
1675067628077,20.25
1675067927769,20.375
1675068227828,20.3125
1675068527897,20.3125
1675068827966,20.3125
1675069128076,20.125
1675069428107,20.1875
1675069728171,20.0625
1675070028226,20.0
1675070628394,20.0
1675070628764,20.0
1675070928475,20.0
1675071228509,19.75
1675071528620,19.5625
1675071828683,19.375
1675072128762,19.375
1675072428794,19.25
1675072728898,19.3125
1675073028944,19.625
1675073329047,20.0625
1675073629065,20.1875
1675073929132,20.25
1675074229211,20.3125
1675074829373,20.4375
1675074829706,20.375
1675075129405,20.5625
1675075429517,20.625
1675075729577,20.6875
1675076029645,20.6875
1675076329676,20.6875
1675076629728,20.6875
1675076929797,20.625
1675077229854,20.625
1675077830014,20.5625
1675077830346,20.625
1675078130143,20.5625
1675078430168,20.5
1675078730190,20.5
1675079030249,20.4375
1675079330373,20.4375
1675079630376,20.4375
1675079930440,20.4375
1675080230556,20.375
1675080530571,20.375
1675080830635,20.1875
1675081130735,20.125
1675081430774,20.0
1675082030957,19.6875
1675082031290,19.75
1675082331261,19.5625
1675082631063,19.5625
1675082931092,19.375
1675083231147,19.3125
1675083531297,19.3125
1675083831271,19.3125
1675084131337,19.25
1675084431442,19.1875
1675085031548,18.8125
1675085031884,19.0
1675085331574,18.8125
1675085631644,18.75
1675085931706,18.6875
1675086231858,18.625
1675086531834,18.5
1675086831927,18.625
1675087131951,18.625
1675087432028,18.5
1675087732118,18.5625
1675088032277,18.4375
1675088332198,18.4375
1675088632348,18.5
1675089232416,18.5
1675089232748,18.5
1675089532772,18.5
1675089832556,18.5
1675090132579,18.375
1675090432634,18.1875
1675090732700,18.1875
1675091032760,18.1875
1675091332837,18.125
1675091632894,18.0
1675092233088,17.875
1675092233421,18.0
1675092533078,17.6875
1675092833196,17.5625
1675093133315,17.4375
1675093433284,17.4375
1675093733390,17.4375
1675094033407,17.5
1675094333474,17.5625
1675094633582,17.375
1675094933609,17.5
1675095233670,17.4375
1675095533779,17.3125
1675095833807,17.25
1675096434053,17.25
1675096434376,17.3125
1675096734011,17.25
1675097034078,17.25
1675097334222,17.125
1675097634213,17.1875
1675097934278,17.25
1675098234336,17.1875
1675098534407,17.1875
1675098834520,17.25
1675099434632,17.1875
1675099434957,17.1875
1675099734713,17.125
1675100034751,16.9375
1675100334893,16.875
1675100634877,16.75
1675100934941,16.625
1675101235050,16.75
1675101535162,16.8125
1675101835142,16.875
1675102135207,17.0625
1675102435362,16.9375
1675102735340,16.875
1675103035449,16.8125
1675103635555,17.0
1675103635884,16.9375
1675103935640,17.0625
1675104235664,17.0625
1675104535748,17.0625
1675104835803,17.0
1675105135862,16.9375
1675105435933,17.0
1675105736070,17.125
1675106036077,17.25
1675106636274,17.3125
1675106636642,17.3125
1675106936288,17.25
1675107236370,17.1875
1675107536397,17.0
1675107836455,16.875
1675108136524,17.0
1675108436594,17.0625
1675108736663,17.1875
1675109036736,17.1875
1675109336789,17.0
1675109636858,16.875
1675109936926,16.75
1675110236986,16.6875
1675110837143,16.75
1675110837511,16.75
1675111137198,16.75
1675111437248,16.6875
1675111737305,16.75
1675112037416,16.9375
1675112337432,16.9375
1675112637542,16.9375
1675112937571,16.875
1675113237668,16.875
1675113837781,16.875
1675113838114,16.8125
1675114137819,16.9375
1675114437889,17.0
1675114737956,16.9375
1675115038015,16.8125
1675115338090,16.6875
1675115638154,16.5
1675115938259,16.4375
1675116238284,16.3125
1675116538383,16.3125
1675116838409,16.125
1675117139209,16.0625
1675117438541,16.0625
1675118038722,16.125
1675118039053,16.125
1675118338727,16.125
1675118638882,16.0625
1675118938867,16.0
1675119238921,15.875
1675119539024,15.9375
1675119839047,16.0625
1675120139115,16.0625
1675120439181,16.0
1675121039379,15.9375
1675121039707,15.9375
1675121339373,15.875
1675121639441,15.875
1675121939541,15.8125
1675122239570,15.875
1675122539624,15.875
1675122839733,16.0
1675123139758,16.0625
1675123439822,16.1875
1675123739937,16.375
1675124039947,16.3125
