1675012402000,19.87053489685059
1675012702000,19.88387680053711
1675013002000,19.81722640991211
1675013302000,19.85721206665039
1675013602000,19.79056358337402
1675013901000,19.75057792663574
1675014201000,19.64394187927246
1675014501000,19.64394187927246
1675014802000,19.67060470581055
1675015102000,19.68392753601074
1675015402000,19.61727714538574
1675015702000,19.56396865844727
1675016002000,19.47067642211914
1675016302000,19.49733924865723
1675016602000,19.44403076171875
1675016902000,19.37738227844238
1675017202000,19.40404510498047
1675017502000,19.39072418212891
1675017802000,19.44403076171875
1675018102000,19.41736793518066
1675018402000,19.3373966217041
1675018702000,19.39072418212891
1675019002000,19.32407379150391
1675019302000,19.29743003845215
1675019602000,19.28410720825195
1675019902000,19.27076530456543
1675020202000,19.28410720825195
1675020502000,19.21745681762695
1675020802000,19.24412155151367
1675021102000,19.20413589477539
1675021402000,19.16416931152344
1675021702000,19.12418365478516
1675022002000,19.17749214172363
1675022302000,19.12418365478516
1675022602000,19.12418365478516
1675022902000,19.0975399017334
1675023202000,19.04423141479492
1675023503000,19.03090858459473
1675023803000,18.96333885192871
1675024103000,19.01758766174316
1675024403000,18.99068450927734
1675024703000,19.04423141479492
1675025003000,18.97701263427734
1675025303000,18.96333885192871
1675025602000,18.86761093139648
1675025903000,18.92230224609375
1675026202000,18.86761093139648
1675026503000,18.84026718139648
1675026803000,18.88128471374512
1675027103000,18.93599510192871
1675027403000,18.82657432556152
1675027702000,18.85393905639648
1675028002000,18.85393905639648
1675028303000,18.82657432556152
1675028603000,18.78555679321289
1675028903000,18.77188491821289
1675029204000,18.78555679321289
1675029504000,18.70352172851562
1675029804000,18.4984130859375
1675030104000,18.4847412109375
1675030404000,18.4847412109375
1675030703000,18.37534141540527
1675031004000,18.34799575805664
1675031303000,18.37534141540527
1675031603000,18.38901329040527
1675031903000,18.43003082275391
1675032204000,18.37534141540527
1675032503000,18.34799575805664
1675032804000,18.23861694335938
1675033103000,18.29330635070801
1675033403000,18.19761848449707
1675033703000,18.17027473449707
1675034003000,18.25228881835938
1675034303000,18.19761848449707
1675034603000,18.22494316101074
1675034903000,18.14292907714844
1675035203000,18.1155834197998
1675035503000,18.17027473449707
1675035804000,18.14292907714844
1675036103000,18.12925720214844
1675036404000,18.12925720214844
1675036703000,18.1155834197998
1675037003000,18.22494316101074
1675037304000,18.36166954040527
1675037604000,18.34799575805664
1675037904000,18.4847412109375
1675038204000,18.55310440063477
1675038504000,18.64881134033203
1675038804000,18.75821113586426
1675039104000,18.88128471374512
1675039404000,18.94966697692871
1675039704000,18.97701263427734
1675040004000,19.03090858459473
1675040304000,19.25744438171387
1675040604000,19.40404510498047
1675040904000,19.49733924865723
1675041204000,19.64394187927246
1675041504000,19.72391319274902
1675041804000,19.92386245727539
1675042104000,20.08382606506348
1675042404000,20.36378479003906
1675042704000,20.49710464477539
1675043004000,20.45709991455078
1675043304000,20.56377410888672
1675043604000,20.76376152038574
1675043904000,20.92378425598145
1675044204000,20.87043762207031
1675044504000,21.03045845031738
1675044804000,21.19050025939941
1675045105000,21.40388870239258
1675045405000,21.48390007019043
1675045704000,21.64396095275879
1675046004000,21.84404754638672
1675046305000,22.11084175109863
1675046604000,22.04413223266602
1675046905000,22.17754936218262
1675047204000,22.20423316955566
1675047504000,22.52443313598633
1675047805000,22.75128173828125
1675048104000,22.93808364868164
1675048404000,23.16497039794922
1675048704000,23.28508567810059
1675049004000,23.35181427001953
1675049304000,23.25838279724121
1675049605000,23.4319019317627
1675049904000,23.60542297363281
1675050205000,23.69885444641113
1675050504000,23.88573455810547
1675050805000,24.00604248046875
1675051104000,24.17045402526855
1675051404000,24.03344917297363
1675051705000,24.07454681396484
1675052005000,24.08825874328613
1675052305000,24.25267028808594
1675052605000,24.38969612121582
1675052905000,24.48562431335449
1675053205000,24.60895919799805
1675053505000,24.60895919799805
1675053805000,24.74600410461426
1675054105000,24.89676284790039
1675054405000,25.01960182189941
1675054705000,25.1264533996582
1675055005000,25.16651725769043
