timestamp,AccelerationPeakX,AccelerationRmsX,SpeedPeakX,SpeedRmsX,AccelerationPeakY,AccelerationRmsY,SpeedPeakY,SpeedRmsY,AccelerationPeakZ,AccelerationRmsZ,SpeedPeakZ,SpeedRmsZ
2023-01-30 06:13:54,8.359999656677246,2.240000009536743,6.759999752044678,1.576200008392334,10.48999977111816,3.019999980926514,5.96999979019165,1.278599977493286,8.800000190734863,2.240000009536743,4.409999847412109,1.001500010490417
2023-01-30 07:08:54,11.96000003814697,3.959999799728394,5.289999961853027,1.699999928474426,18.8799991607666,4.960000038146973,3.389999866485596,1.373799920082092,36.05999755859375,12.59999942779541,2.93999981880188,1.151299953460693
