timestamp,SpeedPeakX
2023-02-04 00:34:27,2.230000019073486
2023-02-04 14:34:38,2.009999990463257
2023-02-05 00:18:46,1.769999980926514
2023-02-11 10:49:53,2.359999895095825
2023-02-14 09:16:51,1.919999957084656
2023-02-14 15:14:54,1.889999985694885
2023-02-15 08:29:10,1.949999928474426
2023-02-16 05:58:27,2.009999990463257
2023-02-20 03:34:42,1.759999990463257
2023-02-26 08:41:44,1.759999990463257
